Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Actual Dates:Start Date,Actual Dates:End Date,Actual Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Postal Code,Recipient Org:Location:0:Geographic Code Type,Recipient Org:Location:0:Geographic Code,Recipient Org:Location:0:Name,Recipient Org:Location:1:Geographic Code Type,Recipient Org:Location:1:Geographic Code,Recipient Org:Location:1:Name,Recipient Org:Location:2:Geographic Code Type,Recipient Org:Location:2:Geographic Code,Recipient Org:Location:2:Name,Funding Org:Identifier,Funding Org:Name,Funding Org:Postal Code,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,Beneficiary Location:0:Name,Beneficiary Location:0:Country Code,Beneficiary Location:0:Geographic Code,Beneficiary Location:0:Geographic Code Type,Beneficiary Location:1:Name,Beneficiary Location:1:Country Code,Beneficiary Location:1:Geographic Code,Beneficiary Location:1:Geographic Code Type,Beneficiary Location:2:Name,Beneficiary Location:2:Country Code,Beneficiary Location:2:Geographic Code,Beneficiary Location:2:Geographic Code Type,Beneficiary Location:3:Name,Beneficiary Location:3:Country Code,Beneficiary Location:3:Geographic Code,Beneficiary Location:3:Geographic Code Type,Beneficiary Location:4:Name,Beneficiary Location:4:Country Code,Beneficiary Location:4:Geographic Code,Beneficiary Location:4:Geographic Code Type,Beneficiary Location:5:Name,Beneficiary Location:5:Country Code,Beneficiary Location:5:Geographic Code,Beneficiary Location:5:Geographic Code Type,Beneficiary Location:6:Name,Beneficiary Location:6:Country Code,Beneficiary Location:6:Geographic Code,Beneficiary Location:6:Geographic Code Type,Beneficiary Location:7:Name,Beneficiary Location:7:Country Code,Beneficiary Location:7:Geographic Code,Beneficiary Location:7:Geographic Code Type,From An Open Call?,The following fields are not in the 360 Giving Standard and are added by GrantNav.,Data Source,Publisher:Name,Recipient Region,Recipient District,Recipient District Geographic Code,Recipient Ward,Recipient Ward Geographic Code,Retrieved for use in GrantNav,License (see note),"Note, this file also contains OS data © Crown copyright and database right 2016, Royal Mail data © Royal Mail copyright and Database right 2016, National Statistics data © Crown copyright and database right 2015 & 2016, see http://grantnav.threesixtygiving.org/datasets/ for more information."
360G-blf-0031026251,Dementia Friendly Sandwell,The group will use the funding to deliver sessions that will improve dementia awareness amongst children. This will build a stronger community by increasing understanding of dementia and the support available.  ,GBP,,9998,,2015-08-26T00:00:00+00:00,,2016-02-01T00:00:00+00:00,2017-02-01T00:00:00+00:00,12,,,,GB-CHC-1060039,Black Country Partnership NHS Foundation Trust,1060039,,,,E05001268,Greets Green and Lyng,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031026094,Oldbury STC Community Open Water Swimming Development,The group will use the funding to provide open water swimming lessons and awareness of the dangers associated with this. This will educate and equip the beneficiaries with the knowledge and skills to take part in this activity safely.,GBP,,9990,,2015-08-19T00:00:00+00:00,,2015-09-22T00:00:00+00:00,2016-09-22T00:00:00+00:00,12,,,,GB-CHC-1147581,Oldbury Swimming & Triathlon Club,1147581,,,,E05001271,Newton,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Newton Ward,E05001271,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031025425,Brickhouse's Shuttle to Healthy Living,The group will use the funding to deliver an extra-curriculum physical activity programme for the benefit of young boys with behavioural issues. This will improve access to free physical activity sessions helping beneficiaries develop new life skills and form better relationships with thier peers.  ,GBP,,9594,,2015-08-05T00:00:00+00:00,,2015-09-28T00:00:00+00:00,2016-09-28T00:00:00+00:00,12,,,,360G-blf-org-Brickhouse Primary School-School : State School-01011951-E08000028,Brickhouse Primary School,,,,,E05001275,Rowley,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Rowley Ward,E05001275,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031025428,Rowley Hills Community Involvement Best Things In Life Are Free,The group will use the funding to provide wildlife activity days and healthy walks for the local community. This will enable people on low incomes and poor health in life to learn new skills give them better chances for help improve community engagement  ,GBP,,10000,,2015-08-05T00:00:00+00:00,,2015-09-23T00:00:00+00:00,2016-09-23T00:00:00+00:00,12,,,,360G-blf-org-Friends of Rowley Hills-Other : Non charitable unincorporated organisation-02032015-E08000028,Friends of Rowley Hills,,,,,E05001280,Tividale,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Tividale Ward,E05001280,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031025072,Community get to-gather Club,"The group will use the funding to organise a number of events including festive celebrations, days out and activity sessions for elderly people. This will reduce isolation amongst the elderly, helping improve both their physical and mental wellbeing.",GBP,,9970,,2015-07-29T00:00:00+00:00,,2015-08-25T00:00:00+00:00,2016-08-25T00:00:00+00:00,12,,,,360G-blf-org-The Community Millan Club-Charity : Charitable Unincorporated Association-13062013-E08000028,The Community Millan Club,,,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031025186,Early Learning for safety (ELFS),The group will use the funding run a series of child safety courses for parents and carers of children aged three to five years. This will increase awareness of the causes of child mortality and hospital admissions and provide parents and carers with the skills to minimise the risk of injury in the home.,GBP,,9975,,2015-07-29T00:00:00+00:00,,2015-09-01T00:00:00+00:00,2016-09-01T00:00:00+00:00,12,,,,GB-COH-4078574,Lifetrain CIC,,4078574,,,E05001266,Great Barr with Yew Tree,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Great Barr with Yew Tree Ward,E05001266,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024928,Farleys Young Peoples Project,"The successful project provides support for young people to help improve their health, wellbeing and community participation. It will take place in an area with high rates of childhood obesity and deprivation offering free sporting and physical activities to disadvantaged young people aged 8 to 16 who would otherwise be unable to afford it. Healthy eating workshops will also be offered to them and their parents/carers.",GBP,,104846,,2015-07-29T00:00:00+00:00,,2015-09-28T00:00:00+00:00,2019-09-28T00:00:00+00:00,48,,,,GB-CHC-1069672,GT Bridge Community Forum,1069672,,,,E05001267,Great Bridge,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,RC5,Reaching Communities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Great Bridge Ward,E05001267,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024883,Brandhill Road Community Allotment Project,The group will use the funding to improve accessibility of their community allotments and to create a sensory garden so that it is safe for those living with disabilities. This will ensure improved and continued use of this community facility bringing it up to date with current health and safety standards.  ,GBP,,8050,,2015-07-22T00:00:00+00:00,,2015-10-01T00:00:00+00:00,2016-10-01T00:00:00+00:00,12,,,,360G-blf-org-Brandhall Road Allotments Association-Other : Non charitable unincorporated organisation-01041977-E08000028,Brandhall Road Allotments Association,,,,,E05001262,Bristnall,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Bristnall Ward,E05001262,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024816,Old Hill Community Project,"A project to undertake a community consultation and feasibility study, enabling local people to contribute to local activity planning and delivery. This will allow residents and local community groups to have their say in what activities and events they would like to see provided and contribute to local citizenship.  ",GBP,,10000,,2015-07-22T00:00:00+00:00,,2015-08-20T00:00:00+00:00,2016-08-20T00:00:00+00:00,12,,,,360G-blf-org-Old Hill Cricket Club-Other : Non charitable unincorporated organisation-01011884-E08000028,Old Hill Cricket Club,,,,,E05001264,Cradley Heath and Old Hill,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Cradley Heath and Old Hill Ward,E05001264,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024881,Community Knitting and Sewing Group,The group will use the funding to run a sewing and knitting project for people living with disabilities in the local community. This will reduce isolation and enable participation in community life.,GBP,,2528,,2015-07-22T00:00:00+00:00,,2015-08-14T00:00:00+00:00,2016-08-14T00:00:00+00:00,12,,,,360G-blf-org-Greets Green Busy Bees-Other : Non charitable unincorporated organisation-01042014-E08000028,Greets Green Busy Bees,,,,,E05001268,Greets Green and Lyng,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024882,Ladies/Gents toilet refurbishment including disabled access,The group will use the funding to install new toilet facilities to enable the community to use the space safely. This will improve a community building.,GBP,,10000,,2015-07-22T00:00:00+00:00,,2015-09-17T00:00:00+00:00,2016-09-17T00:00:00+00:00,12,,,,360G-blf-org-St Bernard's Church-Other : Church-based faith organisation-01011962-E08000028,St Bernard's Church,,,,,E05001271,Newton,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Newton Ward,E05001271,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024598,The Afterwoods IT Club,"The group will use the funding to deliver IT workshops for the benefit of school pupils and their parents. This will help improve beneficiaries ICT skills, problem solving, literacy and maths skills whilst encouraging family learning.",GBP,,10000,,2015-07-15T00:00:00+00:00,,2016-02-08T00:00:00+00:00,2017-02-08T00:00:00+00:00,12,,,,360G-blf-org-Lightwoods Afterwoods Club-School : State School-01011999-E08000028,Lightwoods Afterwoods Club,,,,,E05001272,Old Warley,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Old Warley Ward,E05001272,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024232,Green Hearts,"The group will use the funding to create a community garden at the school and deliver healthy eating sessions to children. This will create a pleasant outdoor environment and teach pupils how to grow, harvest and cook their own food.",GBP,,9971,,2015-07-08T00:00:00+00:00,,2015-09-22T00:00:00+00:00,2016-09-22T00:00:00+00:00,12,,,,360G-blf-org-Holy Name Catholic Primary School-School : State School-04011954-E08000028,Holy Name Catholic Primary School,,,,,E05001266,Great Barr with Yew Tree,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Great Barr with Yew Tree Ward,E05001266,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024197,The Join In project,The group will use the funding to support young people to become involved in voluntary clubs and societies across Sandwell. This will prevent social isolation and improve young peopleâ€™s life chances.,GBP,,8850,,2015-07-08T00:00:00+00:00,,2015-08-18T00:00:00+00:00,2016-08-18T00:00:00+00:00,12,,,,360G-blf-org-Warley Rugby Club-Other : Non charitable unincorporated organisation-01071970-E08000028,Warley Rugby Club,,,,,E05001273,Oldbury,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031024241,Community  Enhancement and Cohesion Project,The group will use the funding to deliver a two day conference to encourage different ethnic groups to co-exist peacefully in a multi-cultural community. The project will promote black history month which will boost the confidence and self esteem of local beneficiaries. Speakers at the conference will assist the local African communities who have arrived recently immigrated into the UK in their successful integration into their new local communities.,GBP,,6475,,2015-07-08T00:00:00+00:00,,2015-08-26T00:00:00+00:00,2016-08-26T00:00:00+00:00,12,,,,GB-CHC-1160692,GUM,1160692,,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031023942,"SinglePoint PLUS - 'Inspiring Families, Changing Lives'","A project to provide a range of support to disadvantaged, hard to reach families and families with complex needs in Sandwell. The scheme which will address issues of poverty, unemployment and poor health will offer activities including baby massage, family crafts, weight management, employability courses, nutrition classes and relaxation therapy sessions. The scheme will benefit 600 vulnerable children and families.",GBP,,497121,,2015-07-01T00:00:00+00:00,,2015-09-01T00:00:00+00:00,2019-09-01T00:00:00+00:00,48,,,,360G-blf-org-Christ Church CofE Primary School-School : Voluntary Aided School-01091960-E08000028,Christ Church CofE Primary School,,,,,E05001273,Oldbury,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,RC5,Reaching Communities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2015003612LOTT,Step Up Gym,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Step Up Gym'. This project lists its main activity as Exercise & Fitness.,GBP,,9953,9953,2015-07-01T00:00:00+00:00,,2015-06-29T00:00:00+00:00,2016-06-29T00:00:00+00:00,12,,,,GB-COH-06761385,Trident Reach the People Charity,1129187,6761385,B69 4PA,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,DE11 8ND,GB,,,South Derbyshire,,E14000935,WPC,South Derbyshire,,E07000039,LAD,,,E01019877,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031023479,Kidz Space,"The group will use the funding to fit astro turf tiles for safety purposes, replace its lighting and heating equipment and secure its premises. This will enable the group to have a safe, energy sufficient facility and meet health and safety regulations.  ",GBP,,9632,,2015-06-17T00:00:00+00:00,,2015-07-02T00:00:00+00:00,2016-07-02T00:00:00+00:00,12,,,,GB-COH-07848719,Complete Kidz Community Interest Company,,7848719,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-HenrySmithCharity-20150894,Grant to Bangladesh Islamic Association,"towards three years' running costs of the 'Advice for a Better Future' project, providing an advice service for the Bangladeshi and Pakistani communities in Sandwell",GBP,,86400,,2015-06-11T00:00:00+00:00,,,,36,,,,GB-CHC-516981,Bangladesh Islamic Association,516981,,B66 2BP,,,,,,,,,,GB-CHC-230102,The Henry Smith Charity ,,,Main Grant,,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.henrysmithcharity.org.uk/wp-content/uploads/2019/03/360-Giving-Format-Grants-data-Jan-2012-Dec-2018-.xlsx,The Henry Smith Charity,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T10:18:29+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-HenrySmithCharity-20151482,Grant to Complete Kidz Community Interest Company,towards a day trip to the seaside for a group of disadvantaged children from the West Midlands,GBP,,2230,,2015-06-10T00:00:00+00:00,,,,12,,,,360G-HSC-ORG-Complete-Kidz-Community-Interest-Company,Complete Kidz Community Interest Company,,,B66 1RB,,,,,,,,,,GB-CHC-230102,The Henry Smith Charity ,,,Holiday Grant,,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.henrysmithcharity.org.uk/wp-content/uploads/2019/03/360-Giving-Format-Grants-data-Jan-2012-Dec-2018-.xlsx,The Henry Smith Charity,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T10:18:29+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-SE-2015001852LOTT,George Salter Academy Football Project,Funding under Sport England's Protecting Playing Fields funding programme for a Capital project titled 'George Salter Academy Football Project'. This project lists its main activity as Association Football. This funding has contributed towards a Grass Pitch - Grass Pitch (Football),GBP,,65000,0,2015-06-04T00:00:00+00:00,,2015-07-06T00:00:00+00:00,2015-07-24T00:00:00+00:00,1,,,,GB-COH-06982127,Ormiston Academies Trust,1133267,6982127,B70 9UW,,,,,,,,,,GB-COH-RC000766,Sport England,,PPF,Protecting Playing Fields,http://www.sportengland.org/funding,B70 9UW,GB,,,West Bromwich East,,E14001029,WPC,Sandwell,,E08000028,LAD,,,E01032887,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031022804,Winter fitness classes for the community and 4 new teams,The group will use the funding to deliver fitness training for the community and to introduce a range of new junior teams. This will engage beneficiaries in activities designed to improve community fitness levels as a means of tackling obesity and reducing instances of anti social behaviour locally.  ,GBP,,10000,,2015-06-03T00:00:00+00:00,,2015-07-07T00:00:00+00:00,2016-07-07T00:00:00+00:00,12,,,,360G-blf-org-Tipton Town Football Club-Charity : Charitable Unincorporated Association-01011948-E08000028,Tipton Town Football Club,,,,,E05001274,Princes End,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Princes End Ward,E05001274,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031022768,Sandwell Creative HUB for Older People,"Transfer of a grant from Sandwell Arts Trust (30112488) to Age Concern Sandwell. Sandwell Arts Trust ceased to operate at the end of November 2013. One of the original partner organisations, Age UK Sandwell offered to take on responsibility for the project to enable it to run. Age UK Sandwell will work in partnership with The Wesley Centre (primary location) and will be supported by other organisations providing activities at the centre.",GBP,,95311,,2015-06-03T00:00:00+00:00,,2015-10-01T00:00:00+00:00,2018-10-01T00:00:00+00:00,36,,,,GB-CHC-1080517,Age UK Sandwell,1080517,3938484,,,E05001283,West Bromwich Central,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,RC5,Reaching Communities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-ptc-gr-01774,North Smethwick Community Development Trust,Provided Capacity Support to North Smethwick Community Development Trust,GBP,0,3239.34,0,2015-06-01T00:00:00+00:00,,2017-06-01T00:00:00+00:00,2017-09-01T00:00:00+00:00,3,,,,GB-COH-02736636,North Smethwick Community Development Trust,1035308,2736636,B66 1BA,,,,,,,,,,GB-CHC-1159982,Power to Change Trust,,,CB Leadership (CBL),https://www.powertochange.org.uk/get-support/resources/leadership-development/,,GB,E01010046,LSOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,https://www.powertochange.org.uk/wp-content/uploads/2017/07/Copy-of-360-Giving-Data-PTC-up-to-15th-May-2019-Final-003-1.xlsx,Power to Change,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T10:15:40+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-blf-0031022628,Skills to Aspire,"The group will use the funding to deliver computer skills classes to adults and elderly people who are lacking skills that are required in everyday life. This will result in improved computer skills, improved employment prospects and reduced social isolation for these beneficiaries.  ",GBP,,9950,,2015-05-27T00:00:00+00:00,,2015-07-02T00:00:00+00:00,2016-07-02T00:00:00+00:00,12,,,,GB-CHC-1143230,Hill Top Community Development Association,1143230,,,,E05001282,Wednesbury South,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Wednesbury South Ward,E05001282,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031022401,Surfer's Community Hub,"The group will use the funding to create a computer hub for the local community, in order to provide a facility for the community and create opportunities for beneficiaries improve their ITskills.  ",GBP,,2168,,2015-05-20T00:00:00+00:00,,2015-07-15T00:00:00+00:00,2016-07-15T00:00:00+00:00,12,,,,GB-CHC-255028,Tipton Community Association,255028,,,,E05001279,Tipton Green,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-HenrySmithCharity-20151198,Grant to Sacred Heart Primary School (Tipton),towards a four-night trip to an outdoor activity centre for a group of disadvantaged children from a deprived area of the West Midlands,GBP,,2500,,2015-05-12T00:00:00+00:00,,,,12,,,,360G-HSC-ORG-Sacred-Heart-Primary-School-Tipton,Sacred Heart Primary School (Tipton),,,DY4 8SW,,,,,,,,,,GB-CHC-230102,The Henry Smith Charity ,,,Holiday Grant,,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.henrysmithcharity.org.uk/wp-content/uploads/2019/03/360-Giving-Format-Grants-data-Jan-2012-Dec-2018-.xlsx,The Henry Smith Charity,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T10:18:29+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-blf-0031021700,First Gear Experience for Young People,"The group will use the funding to provide training for young deaf people in all aspects of car ownership responsibilities, including road safety and mechanical vehicle maintenance. This will engage beneficiaries in activities designed to improve their skills and confidence.  ",GBP,,10000,,2015-04-29T00:00:00+00:00,,2015-06-04T00:00:00+00:00,2016-06-04T00:00:00+00:00,12,,,,GB-CHC-1127458,Deaf World,1127458,,,,E05001265,Friar Park,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Friar Park Ward,E05001265,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
